126324621279641601	. RT @edatpost : . @Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5	, ~ @ ~ , @ N ^ N V P D N N U	neutral
126324256236765185	RT @edatpost : . @Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	~ @ ~ , @ N ^ N V P D N N U	neutral
126323574989520896	RT @edatpost : . @Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G	~ @ ~ , @ N ^ N V P D N N U	neutral
126323533696614402	. @Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	, @ N ^ N V P D N N U	neutral
126321197062426624	RT @DailyDealChat : @bidmyway I like your app for the @apple iPhone very simple and easy to use !	~ @ ~ @ O V D N P D @ ^ R A & A P V ,	neutral
126320247379730432	@bidmyway I like your app for the @apple iPhone very simple and easy to use !	@ O V D N P D @ ^ R A & A P V ,	neutral
126320076063379456	Thanks , @Apple . Now even more people on the bus are talking to inanimate objects . Harder than ever to tell who's crazy and who's hip .	N , @ , R R A N P D N V V P A N , A P R P V L A & L N ,	neutral
126318553031917569	Noticed how @apple has added the like & tweet icons on their page ? http://t.co/PZoNZeC8 #like #facebook #tweet	V R @ V V D A & V N P D N , U # # #	neutral
126316594971422720	@rtimbuc thx for publicly coming out out of the @Apple closet ... :)	@ N P R V T P P D @ N , E	neutral
126316179429134336	Win an @Apple iPod Touch from @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/2XJZaLCs #PampersHelloApps	V D @ ^ ^ P @ , V D @ ! ^ ^ ^ ^ , U #	neutral
126315088641658881	@RIM to release new generation of phones in the new year to contend with @Apple ... Hmmm .	@ P V A N P N P D A N P V P @ , ! ,	neutral
126311681126187008	RT @TimjwDowning : #iOS 5 is a great system but it's taken all day to download @apple	~ @ ~ ^ $ V D A N & L V D N P V @	neutral
126309939961536513	@Dropbox balked at acquisition by @Apple . My apps thank them . :) http://t.co/VsYPl9Xu	@ V P N P @ , D N V O , E U	neutral
126308556294205441	These cos are worth billions : @Apple , @Facebook @Google & @Amazon and they are battling for consumers http://t.co/4WxPCH9h via @fastcompany	D P V A N , @ , @ @ & @ & O V V P N U P @	neutral
126302918797312000	Just when #TomCruise thought he had a unique name for his daughter , @Apple pulls the rug out from under him with the new #Siri App .	R R ^ V O V D A N P D N , @ V D N P P P O P D A ^ N ,	neutral
126302719882444801	I wonder If the person who has @apple is holding out for apple to buy it from them	O V P D N O V @ V V T P ^ P V O P O	neutral
126301989486342145	iOS 5 for iPhone and iPad is Here : Apple's Best Release Yet ? http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet	^ $ P ^ & ^ V R , Z A N R , U # # @ # #	neutral
126301301511426049	The ' Great Tech War ' : @Apple , @Facebook , @Google , @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany	D , ^ ^ N , , @ , @ , @ , @ N P D N U P @	neutral
126300596633481216	@BeeeThree I am aye , I wasn't @apple	@ O V ! , O V @	neutral
126300304600866816	How the community saw #SteveJobs - 12 Most #Community " iCelebrates " Steve Jobs - http://t.co/jJRwIvmc @Apple	R D N V ^ , $ A ^ , G , ^ N , U @	neutral
126294550535872512	RT @aplusk : Sending love & light to everyone @Apple & the entire Jobs family . Today we lost a Giant who will be missed even by those who ...	~ @ ~ V N & N P N @ & D A N N , N O V D A O V V V R P O O ,	neutral
126293879166205952	Attending #mobilemem , listening to James Kelley from @apple .	V N , V P ^ ^ P @ ,	neutral
126292279009882113	Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research ! @PanCAN @Pan_Act http://t.co/BWzganje	V R ^ N & @ V D N & $ V V V P ^ ^ N , @ @ U	neutral
126292109727768576	yeah , @apple is updated !! planking photos , #lmaoo http://t.co/IusXJJDq	! , @ V V , V N , # U	neutral
126291860305100801	picking up my #iPhone4S in two hours @Apple !	V T D ^ P $ N @ ,	neutral
126290154737504256	@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out	@ V A ^ N V V P D A @ ^ V T	neutral
126289716097196032	yes , i am live tweeting my @apple tech support call . Isn't this fun ?	! , O V A V D @ N N N , V D N ,	neutral
126283761754185728	@azee1v1 @apple @umber Better file info/easier to get to , duplication of files when importing . Categorizing files .	@ @ @ R V A P V P , N P N R V , V N ,	neutral
126283639959990274	ok @apple , now we got our iOS5 and #icloud , can we please have #LogicX	! @ , R O V D ^ & ^ , V O V V #	neutral
126283441657495552	@AsimRang @apple @umber well so far ive seen it for apps	@ @ @ ! R R L V O P N	neutral
126283440457912320	Hello again , iPhone 4 !!! Thank you , @apple ! Although this should have never broken in the first place ! #tsk	! R , ^ $ , V O , @ , P O V V R V P D A N , #	neutral
126283024278110208	@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before	@ @ @ R O V P ^ X V D N P N N D L O V N O V V P	neutral
126281432644595713	@Apple , @Facebook , @Google and @Amazon battle in ... The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo	@ , @ , @ & @ N P , D A N N P $ U P @	neutral
126280507729260544	@AsimRang @apple @umber the podcasts feature works just fine , music purchasing is straight forward , what else do you want ?	@ @ @ D N V V R A , N V V R R , O R V O V ,	neutral
126277810431074304	RT @Apple We destroying you next RT @therealterica : Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry	~ @ O V O A ~ @ ~ ! # ~ @ O V D N O V P D A N P ^	neutral
126272713332506624	@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI	@ @ R V D A N P V N P D N U	neutral
126267746739699713	#Win an @Apple iPod Touch from @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/AAP7StHt #PampersHelloApps	V D @ ^ ^ P @ , V D @ ! ^ ^ ^ ^ , U #	neutral
126257394622808064	Been MIA from Twitter .. But now Tweeting from my new @apple iPhone ! :) #finallycool #notreally well , It IS .. I'm not :) #stilllearning	V V P ^ , & R V P D A @ ^ , E # # ! , O V , L R E #	neutral
126243528832593920	@AsgariAJ #iPhone need to tell @Apple that	@ ^ V P V @ O	neutral
126232037492404224	@Mommy_gaga , #Win an @Apple iPod Touch @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/qEATNMpI #PampersHelloApps	@ , V D @ ^ ^ @ , V D @ ! ^ ^ ^ ^ , U #	neutral
126225922159427584	Need to update my apps . ): my apple ID is disabled .. Don't know what to do .. @apple @AppStore @itunes @Siri_Assistant	V P V D N , , D N L V A , V V O P V , @ @ @ @	neutral
126218596786511873	I wonder if @Apple OSX will get built-in @Twitter @support like iOS5 . That would be very helpful at the moment .	O V P @ ^ V V A @ @ P ^ , O V V R A P D N ,	neutral
126217194173501441	Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list . :)	V V V R V N , N V ^ N V D N P N P P D @ P V N , E	neutral
126213965817708544	@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista	@ N P V P $ N P ^ $ P V ^ ^ U P @ # #	neutral
126209902241787904	@Samsung wants to ban @Apple iPhone 4S in Japan and Australia . http://t.co/hWA4tWIc #smartphonewar	@ V P V @ ^ $ P ^ & ^ , U #	neutral
126205800359280640	Siri says some weird things | This is my next ... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO	^ V D A N G O V D A , U P @ @ @ @ # #	neutral
126185114173583360	@SamsungMobileUS @Apple would disagree with you right now .	@ @ V V P O R R ,	neutral
126171911523794944	RT @thejjmg : My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking ...	~ @ ~ D N @ V D N P D ^ N N N U @ ! O V V ,	neutral
126163403063570432	How I manage my businesses/life : @pivotaltracker , @37signals , @twitter , @googleapps , @apple , @dropbox , @wordpress , @dreamhost THX	R O V D N , @ , @ , @ , @ , @ , @ , @ , @ N	neutral
126157019072835584	Notes for Jobs @Apple store in Palo alto downtown . http://t.co/4BJjfq4h	N P ^ @ N P ^ ^ N , U	neutral
126149567036137473	Just realized Apple doesn't even have @Apple on lock . This dude R.J. Pittman waiting for thee fattest check .	R V ^ V R V @ P N , D N ^ ^ V P D A N ,	neutral
126148184358653954	Hey @Apple , could you hook the voice memos app on the iPhone up with fine scrubbing ? Journalists need love too .	! @ , V O V D N N N P D ^ T P A N , N V N R ,	neutral
126147867478982656	RT @danysaadia : @ATTCustomerCare @att @apple I already have an ATT wireless line . Can I buy a factory unlocked iPhone 4S with my contract ?	~ @ ~ @ @ @ O R V D ^ ^ N , V O V D N V ^ $ P D N ,	neutral
126141631291326464	POLL : http://t.co/GcrpUKwF Q : R U pissed @Apple banned this video ? #Apple #iPhone4S #Siri #F8ball	N , U N , V O V @ V D N , ^ ^ ^ #	neutral
126141628372090880	POLL : http://t.co/9q2Er1w9 Q : R U pissed @Apple banned this video ? #Apple #iPhone4S #Siri #F8ball	N , U N , V O V @ V D N , ^ ^ ^ #	neutral
126141580682854400	More Twitter buzz for Apple Store : http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store . turned into a spontaneou ...	A ^ N P ^ ^ , U , ~ @ V T P D N P D @ N , V P D G ~	neutral
126141157146238976	My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple	D N @ V D N P D ^ N N N U @	neutral
126134865887363072	" #Win an @Apple iPod Touch from @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/r0WYm1jX #PampersHelloApps "	, V D @ ^ ^ P @ , V D @ ! ^ ^ ^ ^ , U # ,	neutral
126130171404230656	Dear @apple , why did my #Apple ID change to my colleagues ' when I charged on her Mac ? Now can't download or update apps . #iPhone	! @ , R V D ^ ^ V P D N , R O V P D ^ , R V V & N N , #	neutral
126125830094061568	You know you've gone @Apple overboard when you misread a @Yelp review as " iPad Thai . " #fb	O V L V @ R R O V D @ N P , ^ ^ , , #	neutral
126125182405447680	Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device ? Shift from IBM to Mac ? #finpanther	V Z ^ R R V V P D A N & V O R D N N , N P ^ P ^ , #	neutral
126124917992341504	But @att is " working " with @apple to make their iPhone say 4G RT @JFSikora : @TCPJ_Mickey I'm so glad Apple is not slinging that crap .	& @ V , V , P @ P V D ^ V ^ ~ @ ~ @ L R A ^ V R V D N ,	neutral
126122372775415808	started out as a trip to the @apple store . turned into a spontaneous fun evening w @MolleyMoody . we danced while trying on outfits . #girls	V T P D N P D @ N , V P D A N N P @ , O V P V P N , #	neutral
126110863550717952	The new @apple #find my friends app is great .... except the part where you have to log in everytime . Get back to me when this is changed ...	D A @ V D N N V A , V D N R O V P V P R , V R P O R O V V ,	neutral
126110770864979968	One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do . But thnx for a talking Google @apple ...	$ N O V P ^ V V P D N N A P O ^ & ^ N V , & N P D N ^ @ ~	neutral
126110374549405696	Gee , I can't imagine that the maps app graphic from this Samsung website will help their court cases vs . @Apple : http://t.co/PmanMoAh	! , O V V P D N N A P D ^ N V V D N N V , @ ~ U	neutral
126109969912311810	Would you look at that .. @SouthwestAir does @Apple style welcomes as well . http://t.co/t0TrFnk8 #customerappreciation #custserv	V O V P O , @ V @ N V R R , U # #	neutral
126107127231152129	RT @fredbenenson : Hey @twitter and @apple , this is pretty dumb . http://t.co/kubkPO0T	~ @ ~ ! @ & @ , O V R A , U	neutral
126106914684796928	got the new @apple update	V D A @ N	neutral
126105236229193728	A brick n mortar @Google store ? Coming soon to London , US next ? Copying @Apple business model ? http://t.co/l4VTHsv5	D N & N @ N , V R P ^ , ^ A , V @ N N , U	neutral
126105175294357505	Hey @twitter and @apple , this is pretty dumb . http://t.co/kubkPO0T	! @ & @ , O V R A , U	neutral
126104490511319041	If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one ?	P D ^ $ N V D ^ R V @ @ V D A $ ,	neutral
126104322999197696	@apple store to get my phone fixed ... ppl lined up for 4s http://t.co/aUHQLiVy	@ N P V D N V , N V T P ^ U	neutral
126104244402126848	@Apple why no Macbook mirroring onto AppleTV via #Airplay ?	@ R D N V P ^ P N ,	neutral
126102037057388544	@ATT just so I have this right . I pre-ordered an iphone last wk and it will be here in a month . I could buy in an @apple store today . really ?	@ R P O V D N , O V D ^ A N & O V V R P D N , O V V P D @ N N , R ,	neutral
126098699196698624	@apple please bring back the old Siri app for us old school iPhone 3 users !	@ V V T D A ^ N P O A N ^ $ N ,	neutral
126095965391298560	Upgrading my #iPad to #iOS5 . When @Apple said it could take a couple of hours to install and restore it , they weren't kidding .	V D ^ P ^ , R @ V O V V D N P N P V & V O , O V V ,	neutral
126094392183357443	Yeah , there's no @apple twitter account .	! , Y D @ ^ N ,	neutral
126094029015355392	POLL : http://t.co/Wu6EsvT5 Q : Should @Microsoft consider making its own hardware for #Windows like @Apple does ? #Microsoft #Windows #Appl ...	N , U N , V @ V V L A N P ^ P @ V , # # # ~	neutral
126094027140513792	POLL : http://t.co/tZBleGaQ Q : Should @Microsoft consider making its own hardware for #Windows like @Apple does ? #Microsoft #Windows #Appl ...	N , U N , V @ V V L A N P ^ P @ V , # # # ~	neutral
126091878469869568	@ATTCustomerCare @att @apple I already have an ATT wireless line . Can I buy a factory unlocked iPhone 4S with my contract ?	@ @ @ O R V D ^ ^ N , V O V D N V ^ $ P D N ,	neutral
126089815136538624	Lol bet that Android couldnt do that RT @ceejay3k : I promise this iPhone been at 1% battery for the last 3 hours . I see you @apple .	! V D ^ V V O ~ @ ~ O V D ^ V P $ N P D A $ N , O V O @ ,	neutral
126089347639427072	I promise this iPhone been at 1% battery for the last 3 hours . I see you @apple .	O V D ^ V P $ N P D A $ N , O V O @ ,	neutral
126087892580827137	@APPLE freaks is Siri available for Iphone 4 yet ?	@ N V ^ A P ^ P R ,	neutral
126086553415057408	#Iphone5 can you please make The battery last longer thanks @Apple	^ V O V V D N A R N @	neutral
126081812236738560	Hey @apple next update can we get an emoji that's pointing the middle finger please ?? Thanx !!	! @ R N V O V D N L V D N N V , N ,	neutral
126079649959772160	U know the @apple company are giving out 500 iPads because Steve jobs past away	O V D @ N V V T $ N P ^ N A R	neutral
126078565346312192	Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting ..	V T D A N N P @ V R N P @ $ R R O V V D N P D N ,	neutral
126073142107045888	RT @shanmoorthy : Next year is going to be really interesting in tech as @Google , @Amazon , @Facebook and @Apple vie for new growth areas ...	~ @ ~ A N V V P V R A P N P @ , @ , @ & @ N P A N N ,	neutral
126072051118260225	Saw that @apple is covered with msgs 4 steve jobs . Nice to kno ppl r still saying #thankyousteve	V O @ V V P N P ^ N , A P V N V R V #	neutral
126071173640499200	iPhone 4 S now RESERVATION only , if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight	^ P G R N R , P O V P V O P D @ N N O V P V A P $ N	neutral
126068964685135872	@apple must be launching a #searchengine - imminent surely . #AppleSearch #AppleCore #bigapple haha ! Please be the latter	@ V V V D N , A R , # # # ! , V V D N	neutral
126066994008162305	@FastCompany - The Great Tech War Of 2012 : @Apple , @Facebook , @Google , and @Amazon duking it out - http://t.co/HXsAlzPv via @ADerricks	@ , D A N N P $ , @ , @ , @ , & @ V O T , U P @	neutral
126065983138955265	@SteveJobs : @Twitter overwhelmed by reaction to @Apple founder's death - Telegraph http://t.co/tqF6pjf5	@ ~ @ V P N P @ S N , ^ U	neutral
126065529684369408	@Apple please put the Tab button back in Pages for iPad . That hold my finger down , wait for the insert tab , then touch that for the tab . SMH	@ V V D N N R P N P ^ , O V D N R , V P D N N , R V O P D N , G	neutral
126061182720278528	Apple shares hit new all-time intraday high : http://t.co/uY35rrRU #win @Apple	^ V V A A N N , U V @	neutral
126057389333020672	RT @FaithMcNally : @RhiannaRaee hanging @apple in tacoma listening to the beatles !	~ @ ~ @ V @ P ^ V P D N ,	neutral
126056940060155904	@RhiannaRaee hanging @apple in tacoma listening to the beatles !	@ V @ P ^ V P D N ,	neutral
126055880394420224	In front of the @apple store . So many blue shirts I feel like I'm at a smurf reunion . #iPhone4S	P N P D @ N , R A A N O V P L P D N N , #	neutral
126054998080622593	A must read article on @fastcompany about @Apple , @Facebook , @Google , and @Amazon technology war in 2012 http://t.co/nxc7Wo4S	D N V N P @ P @ , @ , @ , & @ N N P $ U	neutral
126054145617694720	@cnbcfastmomey what price should I sell @apple for	@ O N V O V @ P	neutral
126052649475915776	Hey @Apple , when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros ? #Ouch #NiceHire	! @ , R V O V @ P V D N P D A N P D ^ ^ , # #	neutral
126051375422504961	#SteveJobs memorial at the Leawood @Apple store . http://t.co/UVgb05G6	# N P D ^ @ N , U	neutral
126049560878526464	Hey @apple why is Siri not available for the Mac ?	! @ R V ^ R A P D ^ ,	neutral
126044185815040000	New phone is @apple , too bad im not going to get it till tommorrow , dont feel like driving to the mall AND GG is on tonight !!!	A N V @ , R A L R V P V O P N , V V P V P D N & ^ V P N ,	neutral
126042506717704192	RT @DJTREBEL1 : #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet .... http://t.co/2yCDNt1B	~ @ ~ # O V @ V V D N P D ^ V T R , U	neutral
126041773356232704	#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet .... http://t.co/2yCDNt1B	# O V @ V V D N P D ^ V T R , U	neutral
126041570876203009	#Win an @Apple iPod Touch from @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/nDRpciY9 #PampersHelloApps	V D @ ^ ^ P @ , V D @ ! ^ ^ ^ ^ , U #	neutral
126040050441011200	iPhone 4S First Weekend Sales Top Four Million : http://t.co/Dm4acTYv via @Apple themselves . Big sales for the new phone .	^ ^ A N N A $ $ , U P @ O , A N P D A N ,	neutral
126031463647944704	@WIREDInsider beautiful , yes . though it simply reminds me of @apple's spinning wheel of death . clock , reinvented : http://t.co/tJcJAqfl	@ A , ! , P O R V O P N V N P N , N , V , U	neutral
126030091892432896	Dear @apple : Integrated tweeting in ios5 RAWKS . Plz consider adding @ and # lookup like @twitter app . Thx ! http://t.co/5uHsTEPz	! @ ~ N V P ^ ^ , V V V P & ^ N P @ N , N , U	neutral
126022527578406912	Easiest way to use Evernote with iPhone 4S Siri . Just tell Siri to Email Evernote and say your note . @evernote @apple #evernote #siri	A N P V ^ P ^ ^ ^ , R V ^ P ^ ^ & V D N , @ @ ^ ^	neutral
126019432194650113	@brady I am surprised @apple did not think of/anticipate that ......	@ O V A @ V R V P O ,	neutral
126018538531061760	#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple	^ V R P ^ ^ ^ @ @	neutral
126017643747606528	It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive	L D A N @ V R V T P D ^ P O V V P N P $ & L A O V V A	neutral
126016494701256704	RT @carlmilner : RT @petapixel : iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video : http://t.co/qMyMIV7z < &lt ...	~ @ ~ ~ @ ~ ^ ^ P ^ ^ ^ ^ , D A N P ^ ^ N , U ~ G ~	neutral
126016405085757440	The iPhone update has segregated my contacts between iPhone users and non-iPhone users . They just had to call out those non-users @apple	D ^ N V V D N P ^ N & A N , O R V P V T D N @	neutral
126014643826208768	@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads !!	@ @ ^ ^ N ! ! V L V D D N ,	neutral
126014214467895297	@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform . It's obscure is'nt it ? Apple lost it's touch .	@ Z & Z A N & R R D N N , L A V O , ^ V L N ,	neutral
126014102379302912	@JarjarTee @apple That's really good . Makes you happy to pay the infamous @apple tax :)	@ @ L R A , V O A P V D A @ N E	neutral
126013626426466304	Hall Pass had me rolling ...... @Apple bee's lookin for nookie really	N N V O V , @ S V P N R	neutral
126012833128390656	@hanrahan52 @apple Don't say things you can't take back , Joel .	@ @ V V N O V V R , ^ ,	neutral
126012515019784192	@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a goodwill	@ @ V D N , V N P P A N O V D N P D A P D N	neutral
126011120694726656	@coatgal had a really interestng experience up in the @Apple store though , Paul was with me up there , faulty #iphone4 - but out of warranty	@ V D R A N P P D @ N P , ^ V P O T R , A N , & P P N	neutral
126010471202566144	@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2 ?	@ @ @ @ @ @ V ^ V A P ^ $ ,	neutral
126009386022879232	Can this ho Siri update your tweets ? cc : @apple @iPhone_News	V D ^ ^ V D N , N , @ @	neutral
126008776322064384	@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY	N N V R Z V P ^ # N U	neutral
126007705600135168	@_alastair w/ respect , the old alternatives were talking to a computer in india or the geek squad . @apple does a pretty great job .	@ P N , D A N V V P D N P ^ & D ^ N , @ V D R A N ,	neutral
126006572420833282	@jackiestone1 yes ! Tech peeps talk so much about algorithms , but tech should always tie back to people . @apple proves this #imediasummit	@ ! , N N V R R P N , & N V R V R P N , @ V O #	neutral
126006349959135232	The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany	D A N N V @ @ @ & A U P @	neutral
126004552557273088	Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war ? #tech	D A N N V P @ U V P D A N P D @ @ @ N , #	neutral
126003746135224320	RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters	~ @ V $ $ ^ $ P $ N U P @	neutral
126003567315255296	Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs	N & N N D ^ ^ @ N P N P ^ U	neutral
126001989309054976	is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK	V O O & @ V V N R P V @ ^ U	neutral
126001758853009409	Do people loved Steve ? Check out this photo from @Apple store http://t.co/jIqBGghC	V N V ^ , V T D N P @ N U	neutral
126000843798491136	RT @petapixel : iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video : http://t.co/qMyMIV7z << @apple Wow !!	~ @ ~ ^ ^ P ^ ^ ^ ^ , D A N P ^ ^ N , U ~ @ ! ,	neutral
125999022908510209	Why @Apple so valuable , good analysis of trended profits , iOS vs . Microsoft : Comparing the bottom lines http://t.co/k9qst4R4 via @asymco	R @ R A , A N P ^ N , ^ P , ^ , V D A N U P @	neutral
125998732046123009	@audrievv @apple You can still use #MobileMe webhosting ( with or without #iWeb ) after converting to #iCloud .	@ @ O V R V ^ N , P & P ^ , P V P ^ ,	neutral
125996330500890624	I am now the proud owner of @apple tv thanks to big bro @steveeadie and family !!	O V R D A N P @ N N P A N @ & N ,	neutral
125994997609803776	RT @robertoafelipe : @apple predicts #Siri in 1987 in video , the video is staged for September 2011 http://t.co/tFNRP3MD	~ @ ~ @ V ^ P $ P N , D N V V P ^ $ U	neutral
125993105722839040	@apple is profiting a min of $400 per 4s . They sold 4 million this weekend . That's another 1.6 Billion to Apples coffers ! #worldRecession ?	@ V V D N P $ P N , O V P $ D N , L D $ N P N N , # ,	neutral
125992838910586880	Big mo : In one week , @Apple #iCloud hits 20M users ; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet	A N , P $ N , @ ^ N $ N , $ N ^ $ U P @	neutral
125992594395250688	Smart as hell . The Great Tech War Of 2012 . http://t.co/0O1CfCIZ Fab Four : @apple @google @amazon @facebook via @kvox #mustread	A P N , D A N N P $ , U A $ , @ @ @ @ P @ #	neutral
125991449455104000	@learmonth @Cue improves iMessage + engages @Apple content partners ' customers better http://t.co/hhkvlwFB with social activity messaging	@ @ V ^ & V @ N N , N R U P A N N	neutral
125990236743405568	@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions .	@ V D N $ R O V P V D N P @ V N V R P V T N N N ,	neutral
125990217801940992	RT @kvox : Smart as hell . The Great Tech War Of 2012 ( @fmanjoo / @FastCompany ) http://t.co/XiJYUoHZ Fab Four : @apple @google @amazon @fac ...	~ @ ~ A P N , D A N N P $ , @ , @ , U A $ , @ @ @ @ ~	neutral
125989605634879488	@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today . Or kinda awesome . I'm not sure . #DevProblems	@ @ L R A L D R A N L V N , & R A , L R A , #	neutral
125989196132388864	Too bad I'm not an @Apple junkie . #icloud #apple #ios5	R A L R D @ N , # # #	neutral
125989009091592192	@Apple buried the ability to manage #newsstand subscriptions under App Store Settings . This is inconvenient at best .	@ V D N P V N N P ^ ^ N , O V A P A ,	neutral
125988775548559360	Smart as hell . The Great Tech War Of 2012 ( @fmanjoo / @FastCompany ) http://t.co/XiJYUoHZ Fab Four : @apple @google @amazon @facebook	A P N , D A N N P $ , @ , @ , U A $ , @ @ @ @	neutral
125988651426512899	@apple predicts #Siri in 1987 in video , the video is staged for September 2011 http://t.co/tFNRP3MD	@ V ^ P $ P N , D N V V P ^ $ U	neutral
125984350989860864	Smh at @ItsTheSituation for trying to cut in line for a 4S . Cmon mayne if @Apple's cofounder stood in line then you are too .	G P @ P V P V P N P D $ , ! N P Z N V P N R O V R ,	neutral
125983179877253120	Go big or go home @Apple users - here are some apps that make your #4s iPhone " s-s-super " http://t.co/t74BQyim via @mashable - MS	V A & V N @ N , R V D N P V D N N , G , U P @ , ^	neutral
125980918220464128	RT @TechHamlet : Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple	~ @ ~ V O ^ , D N V P ^ ^ U P @ @ @ # #	neutral
125980676653723648	@pkedrosky @apple I am just waiting for my conf email from iCloud .	@ @ O V R V P D N N P ^ ,	neutral
125980615664336896	#wheniwas14 ... @Apple registered the domain name http://t.co/FPvKn1kJ , thus beginning their plan for world domination	# , @ V D N N U , R V D N P N N	neutral
125979228452818944	Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple	V O ^ , D N V P ^ ^ U P @ @ @ # #	neutral
125978290367381504	Twitter buzz for Best Buy : http://t.co/9SesENTu - RT @acappellamedia OH : Sales guy @BestBuy : " I'm not selling or using any @apple p ...	^ N P A N , U , ~ @ ! , N N @ ~ , L R V & V D @ G ~	neutral
125975779447291904	Anyone know why we can only read iBooks on the iPhone and iPad ? Any ideas how to read them on mac ? @apple	N V R O V R V ^ P D ^ & ^ , D N R P V O P ^ , @	neutral
125974955983769603	Why didn't @apple provide 5GB per device for cloud backup ? Why just 5GB per account ? Silly .	R V @ V $ P N P N N , R R $ P N , A ,	neutral
125969128514260992	how do you sync gmail contacts with your iphone ? help please ! @apple @gmail	R V O V ^ N P D N , V V , @ @	neutral
125967560171720704	Loving these names . " @Google Chases @Apple With Ice Cream Sandwich " - http://t.co/u3LchmGD #mobile	V D N , , @ V @ P ^ ^ ^ , , U #	neutral
125967126912712705	YESSS @apple fix it also slow internet RT @SprintFeed : iPhone 4S owners are you having trouble with Siri connecting to internet ?	! @ V O R A N ~ @ ~ ^ $ N V O V N P ^ V P N ,	neutral
125965569659895808	Going to the @apple store today to get this laptop situation figured out	V P D @ N N P V D N N V T	neutral
125963773176582144	gulp ... @Apple sells 4 million iPhone 4S in 3 days - Yahoo ! Finance http://t.co/Zv7DXrIA via @YahooFinance	N , @ V $ $ ^ $ P $ N , ^ , N U P @	neutral
125962667541270528	Is @Apple's voice #tech really as impressive as the net thinks it is ? http://t.co/Rbf23CNX #siri	V Z N # R R A P D N V O V , U #	neutral
125962608519036928	Next year is going to be really interesting in tech as @Google , @Amazon , @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH	A N V V P V R A P N P @ , @ , @ & @ N P A N N U	neutral
