2162267202	12342795	neutral	@Mickey_Stacks i got the ice cream i cant eat both
2162267303	12342796	positive	"#Iremember my 1st BF. A white dude named Trevor, I thought he was kinda cool & hardcore when he had to get stitches  from skateboarding"
2162267504	12342803	positive	glad 2 see Julio Lugo have a big nite
2162267700	12342807	neutral	@a4sline same size too. Kinds scary. T
2162267801	12342810	positive	@JuiCeyMcCools dag really well what i remember was cool i was like 5 when they wuz popular.
2162268200	12342819	negative	Some ppls actions are really foul.
2162268203	12342821	negative	@smcgov omg....guess you left that part out for today...yikes!
2162268504	12342828	neutral	06:21 - Wight Sky has arrived at Yarmouth
2162268603	12342832	neutral	Twitterific is offline on my iPhone due to Twitpocalypse. I feel so disconnected! I need #Twitterific 2.0.2 but it needs approval from apple
2162268800	12342839	negative	1) just sliced my finger open. 2) i really hate mckenzie right now.
2162268901	12342840	neutral	Vodka is NOT my friend !!!
2162269403	12342858	neutral	I really wanted a burrito
2162269803	12342873	positive	a #iremember is cool and all but lets start a new one. ummmmm how bout #ionce
2162270004	12342878	neutral	"Whipped. Food, Drink And Conversation From Around The Table http://bit.ly/xcn25 recipes"
2162270300	12342891	positive	@boyshapedbox I wish I was at Bootie right now!
2162270304	12342892	positive	@nickjonas http://twitpic.com/7cvtp - wow that is such a pretty view! you can even see the eifel tower! i hope i can go there someday... ...
2162271003	12342915	negative	RT: @BreakingNews At least 10 leaders of 2 Iranian reformist political groups have been arrested #CNNfail #iranelection
2162271702	12342938	positive	been homebound for 2 days trying to recuperate
2162271901	12342949	positive	Bodyrock was THE SHIT....Congratulations Choreo Cookies!!
2162272000	12342951	negative	Why does my head hurt so bad!?
2162272201	12342957	negative	awwww shyt my ipod headphones work on my BB!!!
2162272202	12342960	negative	Why did i just get denied a cup of water for being underage..
2162272504	12342969	positive	@hashmac Hey thanks for the RT
2162272502	12342973	positive	I hope Iran can step away from the darkness.
2162272704	12342976	negative	like hungry again already.
2162272902	12342982	positive	@souljaboytellem i give honor where its due so keep doin ya thang i knw it may not mean much comin from me bt its real! KWEEN KATT
2162273601	12343000	negative	@NayBeso Lol i be to lazy to open my itunes i just listen to everything on youtube or imeem haha.
2162274503	12343029	negative	bored to death...ugh
2162274501	12343030	positive	@poohberry then I proceed to finishin my twit before I make his drink lol
2162274700	12343036	positive	Omg this shit is packed!! Buuut odeeeeee happy to be wi @prIVY3 I LOVE HERRRR!!!!!!!!!
2162274702	12343038	neutral	PCH and 7th is the closest to the college
2162274904	12343043	positive	@eitak From your coolness. So u new to twitter?
2162275001	12343046	positive	"Mm yep just lovely , bed sooner or later .. perhaps"
2162275100	12343049	neutral	Everyone that reads this tweet has to click on this link and sign up for Swagbucks right now! Its free! http://swagbucks.com/refer/hbgoddard
2162275502	12343061	neutral	Hey whats going on my tweople
2162275603	12343064	neutral	making karaoke video...~_~ going to take a long time
2162275701	12343067	positive	"I will not give in to temptation. My God, My God, how wonderful you are."
2162275700	12343070	positive	@qcagirl --maybe it will remind us of the lovely estate.
2162275802	12343072	positive	"@wbilliam66 I stopped doing comics ages ago. I now do fine art, mostly commissions and magazine covers."
2162276000	12343080	negative	"RT @lmighton BBC reporter: ""We were arrested and had our tapes confiscated."" http://bit.ly/QKbxF"
2162276104	12343083	positive	The Dark Knight...... Is an Amazing Film
2162276503	12343101	neutral	@LoveCarmen you waiting on sum luvn?
2162276601	12343102	neutral	Why is @roosterteeth following me?
2162276702	12343106	positive	@twilightgossip very excited for them to come here
2162276802	12343110	neutral	I wanna pierce my tongue
2162277304	12343126	negative	"@mistydawn326 tornadohunt special comes on later, if I make it that long. I am going to watch it. otherwise I am just gonna tivo it"
2162277502	12343132	negative	@caspermarino dont you just love it when your talking about something REALLY important and your phone dies..n your not near a charger!
2162277604	12343136	negative	if a guy tells me that aqua teen hunger force is stupid there is no chance of him getting into my knickers....big turn off
2162278001	12343151	positive	@biancaduhh We will probeley be here like 15 min
2162278002	12343152	neutral	@ItsMeMissVee lol did she hav fun out there??
2162278004	12343153	positive	@nurse_pandapple I have to sleep everyday
2162278201	12343156	neutral	"Spinning @ foxtail in w hollywood with @djsplyce in this major traffic, then off to close at element in hollywood. Hi @djlos! I c u."
2162278202	12343157	neutral	Fishing and Thinking in Minnesota http://bit.ly/hXNNP
2162278303	12343160	neutral	"RT @delicious50: Signal Patterns | Psychology-based Personality and Music Preference Surveys, Tests and Quizzes http://bit.ly/1aydKW"
2162278703	12343174	neutral	A new JumpBox for Gallery has been released! Check out the details for release 1.1.2 at http://www.jumpbox.com/app/gallery
2162278802	12343175	negative	tomorrow is monday!!! not a good thing.
2162278902	12343178	positive	RT NEWS: Photogene is a photo genius for your iPhone http://is.gd/11l6o (via @iPhone_NewsFeed) I use this app five stars plus one more.
2162279403	12343194	negative	Did you know that in n out is feeding us Christianity? For example: the cups say john 3:16 on the bottom. Scary.
2162279704	12343203	neutral	so i think i need to go to sleep eventually.. why not now?!?!
2162279702	12343204	negative	@CoutureQua LMAOO ... I KNOO ... I BANGED IT ON HER SHE WAS TALKING SOME BULLSHITTT!!!!
2162279904	12343212	positive	just finish talkin to lucinda aka mookie  she lovin ya boy  swaggggg  she calls me chicken butt woww ......
2162280002	12343215	positive	@NathanMillson Your sweet but have an exam and simply MUST study! been watching movies of Dita Von Teese all day and slacking off! nxt wk?
2162280402	12343228	positive	Headed to brinson......finally
2162280602	12343234	negative	Avoiding the city at all cost....
2162280801	12343241	positive	"@lazyoaaf omfg! aw, i loved it (: put them UP! hehe."
2162281004	12343249	positive	Tips to Sell your Website: There are numerous key elements that you need to follow when attempting to become a...http://tinyurl.com/ocs4tf
2162281100	12343250	negative	@wes2211  looooooooool fuck the government
2162281102	12343252	positive	@Jonasbrothers ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS / NEW YEAR!
2162281603	12343269	negative	Trying to decide if I should call the security guard on the ppl having sex in the POOL!!! Get a room!!!
2162281704	12343274	negative	WTF is wrong wit me like i dnt feel the need to talk to my otha chicks nomore she dnt have me like that or do she now thats PURE BULLSHIT
2162281802	12343275	negative	"@AshleyLTMSYF OMG I CANT STOP LAUGHING HERE OMG ""Im not quit sure what im doing "" haha"
2162281903	12343282	positive	Company just headed home...watching some late night tv before calling it a night!
2162282001	12343284	neutral	The dead poets society were a group of guys dedicated to sucking the marrow out of life(: ha
2162282602	12343310	neutral	Girl you know I I I
2162282703	12343313	negative	just about to hit the sack. im tired and we have lots 2 do tomorow
2162282804	12343317	negative	@flydude22 I just killed ROCKIN THAT THANG!!
2162283104	12343323	neutral	@godlessphoenix Hows the party?
2162283102	12343324	negative	@grrrieebsss @katabolickatie i dont think rubbing a dick is considered rape.  especially if im getting paid.
2162283204	12343328	positive	@DonnieWahlberg you are a real true person donnie .. Big ups to u all we love u &lt;3
2162283603	12343340	positive	@BleuMuze I am here by choice and that has been profound to accept. Thank you for your kind acknowledgment.
2162283600	12343342	positive	@blackhandprinz  kids dont know how to multitask big homie!  i love my stove so much i put my bed in the kitchen! HIPHOPBEEf.COM
2162284003	12343351	negative	So i jus got the most disturbin fone call from my ex &gt;=[ so my night is def ruined now ugh fml!
2162284601	12343366	positive	@JellyWrestler That sounds very relaxing.
2162284801	12343374	negative	"RT @msjamiet: #iremember catching negros up in they lies courtesy 3-way b like ""uh uh yo ass lyin i heard eerthing u said!"""
2162285603	12343399	negative	Got his ass kicked after everyone left....still has orders comin in.... &lt;MaNOnDaMooN&gt;
2162285800	12343406	neutral	@IamDilly yah gotta train for the season
2162286103	12343416	negative	"while imperfect, @Lincoln_Center is the standard bearing model in harnessing the economic and artistic impact of 12 arts groups (small & lg)"
2162286204	12343419	negative	"@SunnyDelight00 ight i got three points and im done wit you...1) not mad, i told you i could care less bout what you say..."
2162286301	12343421	positive	"@SimoneGrant  hopefully soon; bastard rain!  ruins the hair, heels, and looking hot!"
2162286700	12343434	negative	@deannasworld I hate when sporkchops just show up uninvited.
2162286801	12343436	negative	is sad that the long weekend is about over...
2162286803	12343439	neutral	Winded after 3 flights of stairs....fml
2162287602	12343466	positive	"watching the TV version of the WWE events that I went to @ Staples, U get to see thing u did not see @ the stadium."
2162287600	12343468	negative	Just saw some guy go down the wrong side of the road lol. Tense.
2162288002	12343482	negative	thinks she has been food poisoned. Must be those beef tataki and sashimi! http://plurk.com/p/10qtm7
2162288003	12343483	neutral	going to sleep another day of partying goes to rest
2162288202	12343491	neutral	"TIP:  If a cop tells you to put your gun down, DO IT. http://bit.ly/Mo1wc"
2162288302	12343494	positive	Partying allll night on the coolest party bus with some crazy people! Whoooo!!
2162288603	12343502	neutral	it rained about an hour ago. seems to become sunny.
2162288800	12343509	negative	Listening to my music and being bored as hell.
2162288803	12343510	negative	I do not recommend the movie Up. I fell asleep........but that could have been the mono talking.....
2162289102	12343517	positive	#iremember the introduction of one day cricket and shock horror coloured cricket uniforms ... ...
2162289101	12343518	positive	Special Thanks To: @daveoffen @residualfuture @health_tweets @weightlossdietz
2162289203	12343519	negative	gonna get locked in @ the Shack today!
2162289502	12343529	negative	julian is soo bomb 4rm ggpr...hope he dnt have a gf
2162289903	12343546	neutral	@mnystedt who to you deal with at dell? Headline PR?
2162289904	12343547	positive	@v3dastarr i love you in tha city
2162290700	12343571	positive	@jedmadela your number with Charice and the other boys was lovely!
2162290800	12343577	neutral	And why am I awake?
2162291003	12343582	neutral	"Just changed my twitter background, check it out! Found it at http://www.TwitterBackgrounds.com"
2162291204	12343589	neutral	is at home after just being out
2162291203	12343590	neutral	Is is a little known fact that The Offspring - Keep Em Separated is about vinegar and baking soda.
2162291401	12343598	negative	ughhh I hate the way you make me feel.
2162291504	12343601	positive	To sit through the blockage of chapter 3... will end in satisfaction.
2162291902	12343614	neutral	"Hmmm. Is it true, is adriana lima pregnant?"
2162291904	12343615	positive	My first drift event was dopesauce. Had SO much fun.
2162291901	12343616	positive	@CaptainTroy What are you celebrating?
2162292001	12343619	neutral	officially camping out to meet @Taylorswift13
2162292100	12343622	neutral	"The Islamists try to save lives, but the Sufis try to save souls."
2162292201	12343627	neutral	@joelpage if only you had the full complement of Unicode to work with... U+2212 MINUS SIGN FTW
2162292404	12343634	neutral	@lacar I have no idea wtf is going on anymore tbh. -_-
2162292501	12343635	positive	"@trainwreckate Ah.  Well, if she tries to stop you from going, let me know, ill talk to her. (Or let me know if I can help another way too)"
2162292500	12343637	positive	@Jonasbrothers ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS/NEW YEAR!
2162292504	12343638	negative	When the going gets tough......The tough get Going!
2162292603	12343639	positive	@drewryanscott Awww have fun Drew!! Say hi to them!! Lol
2162292703	12343646	neutral	still on the phone.
2162292704	12343647	neutral	@moedabbagh Did you get a laptop?
2162293102	12343660	neutral	@wafflesss it (#Mean Girls) is currently showing on TBS (on the west coast at least).
2162293501	12343674	negative	amath is totally killing me right now! haha
2162293901	12343687	negative	Dying of boredom now.
2162294002	12343693	neutral	Hey @DJJUS you never did click to follow me so I could DM you  (DJ JUS AKA MR LEVEL 10 LIVE!!! live &gt; http://ustre.am/3hJm)
2162294801	12343719	negative	rofl!!! thats something i would say RT @xGuavah_Go: #4morningafterwords (pft) like hell i did
2162295404	12343735	positive	This has to be the comfiest couch in the whole world. -enjoys the mushiness-
2162295504	12343739	negative	sitting thinking why am i dealing with stuff that is continues to stress me.  i have changed the way i am living so why wont this change.
2162295701	12343742	neutral	Time for me to sleep.
2162295904	12343751	negative	Asshole.. I dont even know why i bother with u anymore.. U arent even worth my time.. Gwrr wish some people would just go away..!!
2162296202	12343762	negative	long night. bout to hit the sack.
2162296501	12343772	neutral	A we leaning baby n here cause she hold me down
2162296702	12343776	positive	"@lobo0570 bite me, I am watching the tv show YOU put on"
2162296903	12343781	positive	RT @womenadvocates: Days of courage Tehran. Women must be cautious. Unrest dangerous.
2162296904	12343783	neutral	#iremember when all the girls had dookie braids...who gonna bring them back out????
2162297202	12343794	negative	just got home from town so tierd and my nerves on getting on my nerves
2162297203	12343796	neutral	"Hands Down, The Best Facebook Vanity URL http://ff.im/-3Xe67"
2162297401	12343797	positive	@frogst that happened to me in April.. had white stripes on my arm from the wriststrong and live2share bracelets that I wear
2162297404	12343799	neutral	Hating life right now. Fucking mac..
2162297604	12343806	positive	"""A dozen press agents working overtime can do terrible things to the human spirit..."" Cecil B. De Mille in Sunset Boulevard"
2162297903	12343816	positive	http://twitpic.com/7cwst - Oh. Fun at the No Doubt concert.
2162297900	12343818	neutral	@BrianTracy_ I follow you from Bali. I affirm you to come to Bali one day! www.oneworldretreats.com
2162298100	12343824	negative	"I talk to eric a lot, so follow him or prepare to be confused"
2162298101	12343825	neutral	Is this real life?
2162298404	12343833	negative	nine month relationship all gone? slamma lamma jamma!
2162298501	12343838	neutral	"@AgentBooth uh, creepy. Holding someone while they sleep?"
2162299304	12343863	positive	"@yelyahwilliams wow, your online! HI!"
2162299301	12343865	positive	No local news for me tonight. Thanks APEX for your crappy non-working equipment! I need my ch. 7 news (abc)! UGH
2162299400	12343867	negative	anyway my stomach/legs are just about dead tonight. Enough of that yoga/stretching stuff lol.
2162299500	12343873	neutral	"Oh my god, i am at a strip club."
2162299604	12343874	positive	"@DonnieWahlberg thank you for making this experience what it is, the most incredible experience of my life."
2162299703	12343878	negative	@Markie2fr3sh not a damn thing ! A waste of a saturday night smh
2162299701	12343880	positive	@Ozangel82 yeah i guess no one is as active as me haha
2162299802	12343883	positive	Watching Team America in Texas. How appropriate.
2162299804	12343884	neutral	#iremember Nike swoosh pants and watching Fresh Prince of Bel Air
2162300202	12343895	positive	Demosthenes http://demosthenes.blogspot... has a great analysis of the Iranian elections/ #iranelection
2162300604	12343911	positive	@xo_melody haha i knew it was coming.
2162300804	12343917	positive	Yo amigo you cant........Your welcome. (Roger dorn)
2162300900	12343919	positive	@byppulrdmnd u dnt kno how mad i was! I had JUST got there!
2162301104	12343925	neutral	Abatacept Dosage: The dose of abatacept that you are prescribed depends on several factors including your weight.. http://tinyurl.com/llcrwy
2162301100	12343926	neutral	@ChrissyB4u2 rhoderick told me your sex stories
2162301102	12343927	negative	"Long night, frank has a shot cup on the brim of his fitted, oh shit"
2162301203	12343931	positive	David Richo offers a free downloadable book on his website. awesome. http://www.davericho.com/free_book.htm
2162301402	12343935	neutral	Compelling videos from Iran showing the police and their heavy handed tactics http://twurl.nl/qbc5yz #iranelection (via @zaibatsu)
2162301401	12343936	neutral	"just pulled a tampon outta my bra and sang ""i got the magic stick"""
2162301400	12343939	neutral	starting the job search!
2162301601	12343946	positive	JUST MADE A HIT...I MAKE BEATZ ALLDAY...DAMN...YALL KEEP SLEEPIN ON ME!!!!
2162301700	12343948	neutral	quick question. why is mean girls a trending toppic.. ?
2162301900	12343954	neutral	the day I depart has officially slipped into the 10-day forecast on www.weather.com
2162302403	12343971	positive	Watching the dark knight
2162302501	12343976	negative	@Alvaroyanez well i just dnt know see it your self
2162302903	12343993	neutral	@donniewahlberg just had some chz grits in indy..WH facetime 628?!?! http://mypict.me/3LrV
2162303104	12343997	neutral	Roll up and give your opinions at our #BB10 forums http://bit.ly/15zF3T
2162303401	12344007	positive	Thank you for anything and everthing you do to help young girls - you are a great role model for girls.
2162303500	12344012	neutral	anyone know where i can get a hadron collider at a decent price?
2162303604	12344018	negative	hey everyone im kind of bored hw u all doing?
2162303702	12344020	negative	Have you ever met someone *so* stupid that you wanted to slap them for just being born?
2162303703	12344022	negative	this sucks. i feel horrible.
2162304004	12344030	neutral	Sushiiiiii! hahahah talk about appetizer.
2162304400	12344043	negative	i saw the lite skin receiver from The Game on Smart Guy today young as hell...that was a dose of randomness
2162304503	12344044	negative	More craziness in just a few hours. Must sleep. Now..
2162304600	12344048	negative	ive been a slaved driver today... sucks!! im too exhausted!! gone for bed now..
2162304704	12344051	positive	"@sexychris Hey Chris, have you tried our beers?  If so, what did you think?  Any suggestions for a different brand that we should carry?"
2162304804	12344056	neutral	@TreseyB somebody always doing hair at yo house!
2162304903	12344057	negative	I have a full right to hate the world ...
2162304901	12344059	positive	@Jonasbrothers ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS/NEW YEAR!
2162305302	12344071	positive	@Pink you have obviously been in cairns north queensland! make sure you go to the daintree is beautiful
2162305404	12344075	positive	the univers is still growing
2162305504	12344078	negative	The Giants are kicking ass with Randy Johnson
2162305700	12344085	neutral	In Toyko connecting to Portland. Looking forward to seeing my kids !
2162305800	12344088	positive	@jonasbrothers:ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS/NEW YEAR!
2162306101	12344096	neutral	@crecks lol omg definitely not! lmao
2162306102	12344097	negative	@BStubbs92 We just got home from Cali.... Lost baggage though at the airport. FAB.
2162306202	12344099	negative	"@amanda_nan It was a bad reflex. I said it out loud before I realized it. I posted to LaF on Craigs, got the cab# & reported it to dispatch."
2162306200	12344100	neutral	"Now looks like we got ""quorum""."
2162306504	12344107	negative	The Bear of Bad News.
2162306500	12344108	positive	Joeys is rowdy like a night club right now... WOW.
2162306604	12344109	neutral	Apparently i entered a wet t shirt contest
2162306803	12344118	negative	@moraxmacfarlane im not sure what happened im thinking twitter isnt giving you my msgs ill log in tomorrow to see if rest makes it work cya
2162306801	12344121	positive	"""coach carr step away from the underaged girls"" - principle in mean girls http://tumblr.com/x3421dk6b"
2162307204	12344134	neutral	@MsPiinkY thanks... How was ny?
2162307602	12344149	positive	@Jonasbrothers ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS/NEW YEAR!+
2162307704	12344151	positive	going to sleep now. waiting for monday to come...
2162307702	12344152	negative	EVERY OTHER DAY YOU MAKE ME FEEL LIKE UGH!!! I DONT LIKE LOVE/HATE SITUATIONS
2162307703	12344155	neutral	iShotgun Pro site is updated including screenshots/ demo movie and more www.imalki.com
2162307800	12344157	negative	"@TechBabe Ive had a migraine for a week , alcohol will only irritate it. Insomnia might be contributing to it since I havent been sleepin"
2162308301	12344171	neutral	@KayaNee  did you run for the border?
2162308701	12344185	neutral	@honeytits did you get blood spattered?
2162308702	12344189	negative	watching the tweet-per-seconds on the Iranian election conflict/revolution/riots/what the hell is going on? #iranelection #cnnfail
2162309203	12344205	positive	Sitting outside on my deck watching fireworks at the park - wow!
2162309403	12344209	negative	RT @dooce: And now for the worst car ride of my life.
2162309704	12344217	negative	"Im just so mad at these ppl on FaceBook  idk wat to say idk y they worrying about my status on there, and then what they said about it, WTF!"
2162310104	12344230	negative	In mahabalashwar.   Pathetic network here.
2162310201	12344236	neutral	talkin on dha fone wit my boyfriend
2162310303	12344239	positive	@lindseygrande glad you liked it YUM YUM!!!
2162310300	12344240	negative	just finished grandmas bday lunch. dinner starts @ 6pm. sht my family eats lots.
2162310503	12344244	positive	Just finished my daily Chi Kung exercises and feel rereshed for the new day. happy Sunday everyone!
2162310702	12344254	negative	its still drizzling outside and im not yet done with my laundry.....
2162311002	12344261	negative	"hella said twitter.com/dollagang , he signed up the day he died and only got in 2 updates :/"
2162311101	12344265	positive	"I am going to eat a whole lot of jelly and peanut better, while watching Titanic, in my washroom, while wearing short shorts B/C I Can Bitch"
2162311400	12344274	negative	what the F*** is wrong with my life?
2162311602	12344278	negative	@_newnew yah she lowkey fine as hell
2162311600	12344279	negative	House music at Rebar tonight. $5-7 cover.  I just got up. Why am still so tired?
2162311704	12344283	negative	@ cevelander partyin!!! Its so hot outside!! http://myloc.me/3Lsm
2162311800	12344286	positive	Angels won today      remember angels r da bomb  and the dogers SUCK
2162311803	12344288	neutral	@rshirazie your tweets dont make sense..
2162311902	12344290	negative	@TYRESE4REAL http://twitpic.com/7ckot - He may not have a million followers but he knows how to take us for a ride who else is doing wha ...
2162312002	12344293	negative	"#iremember  When mike tyson made people waste money on PPV. One minute you go and grab a soda, when you come back, the fight is a wrap."
2162312101	12344298	neutral	studying domestic violence and protection orders for Family Law on Friday
2162312104	12344300	negative	it sucks to be so busy these days. =T
2162312203	12344303	positive	@DonnieWahlberg NO MISTAKES EVER DONNIE..WE LUV THE RIDE AND WE WANT TO KEEP IT GOING 4EVER
2162312300	12344305	negative	I have no idea how some of these people I work with function- too much chlorine in the gene pool.
2162312301	12344307	neutral	@al_twit I am not THAT bad!
2162312403	12344310	neutral	last tweets --- appears to be old new.
2162312704	12344318	positive	watched twilight again but in spanish. yes im that obsessed.
2162312903	12344325	positive	into my new place in missouri with a great job... good dreams huh?
2162313001	12344327	neutral	Not going to bed till... Who knows when!  Exciteddd
2162313201	12344332	negative	@i_am_tory Why suspect two of your best friends?
2162313303	12344335	negative	@howdidwemakeit people are dumb like every day lacee lol
2162313900	12344355	negative	#YouTwitFace is such a fuuuuuuuuunnny name!
2162314000	12344357	negative	"is going to bed, wake up early, barn till like noon. home, studying, and shit."
2162314100	12344362	negative	You have been shown to be a thing are ignorant of the will of god as he is always in existence.
2162314102	12344363	negative	tmrws the last day of exam week.aah and the subjects are english and one other unimportant subject.I rule english but sometimes I mess it up
2162314200	12344364	negative	I think it is time to crash... #fb
2162314301	12344367	positive	@MDSuNnY nice to meet you.
2162314302	12344369	positive	"listening to musiccc, pretty fun. i have amazing music tastes(:"
2162314604	12344379	neutral	Lunch over back to workj
2162314603	12344381	positive	Back at the hotel bar. Because i can charge it to the room. And my dad is paying for the room.
2162314702	12344385	positive	@Jonasbrothers ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS / NEW YEAR! !!!
2162315604	12344419	positive	Had the best time tonight I am drunk and so happy I got to see my Uncle Greg!!
2162315903	12344430	negative	"""she doesnt even go here!"" ""no...i just have a lot of feelings..."" lol"
2162315904	12344432	positive	Philidelphia Phillies (Official Site) &gt;&gt; Happ asked to provide relief with start http://tinyurl.com/n5bjpv
2162316100	12344436	positive	Had a wonderful course and an awesome reunion.
2162316103	12344438	positive	@naturallyalise how? i wanna know too! *angel*
2162316301	12344443	negative	Valkyrie - A Fat Woman on Horseback OR a really bad movie starring a midget from Australlia named Thomas Mapother
2162316404	12344447	positive	Have a blessed and sweet dreamy night my Tweeps!!!
2162316603	12344452	negative	RT: is it wrong to be this excited about something? I neeed tomorrow night soo bad &lt;3(: http://tinyurl.com/laa6t6
2162316700	12344454	positive	@shreddynegro how could they think you were sway!?!? You guys looks soo diff..
2162316801	12344458	positive	"@neilhimself ""Meet the Girls with the Thermo-Nuclear Navels!"" is the best tag-line ever, however."
2162317100	12344466	positive	"HOME!, home again.  I like to be here when I can!"
2162317202	12344471	negative	@jaonyourmind nah Frankie would try just to get on tv
2162317201	12344472	neutral	Four Simple Steps To Write A Successful Resume : Article Journals http://bit.ly/8fMbH
2162317400	12344481	negative	AT&T gave congress 108 million to stay out of JAIL
2162317804	12344490	positive	@pinkxmx: see. Lol. You like raisins?
2162318000	12344501	neutral	when is the best time to go to the dentist?
2162318304	12344508	negative	I am stuck at my friends camper in #duckneck its pouring and the battery to my golfcart is dead!
2162318301	12344509	neutral	Harpers Island is where its at!
2162318903	12344528	positive	"Never consider the possibility of failure; as long as you persist, you will be successful. - Brian Tracy"
2162319300	12344543	neutral	@anggiamaryorie Not Yet. Later maybe. Was it good?
2162319301	12344544	neutral	RT @globtrav: running out of time to win $1000 travel voucher with mapvivo contest http://is.gd/11nrV closes 30 June
2162319900	12344564	positive	I love zoe.. meggie.. hannah.. patrica and remilia!! you guys sooooo great!bff~
2162320101	12344570	negative	Team America and banana chips! Hell yeah!
2162320204	12344572	neutral	RT @DeviDev: #iremember when the evening movie price was $3.75
2162320401	12344577	neutral	Now six flags tomorrow with the friends
2162320502	12344580	neutral	http://bit.ly/uU6z5 - Young Brunette Loves  Being Fucked and Jizzed
2162320600	12344585	negative	#iRemember gettin lost at Disneyland wit i was really young n seriously thinkin my life was over lol
2162321102	12344603	neutral	Damn. Ok he says I need to move back wit him lol.. ya ok hmm I will think about it
2162321302	12344611	neutral	Why is this stranger penis in my face.
2162321601	12344622	negative	@shanroseslav shut up.
2162321604	12344625	neutral	my twitter new!!
2162322001	12344633	positive	Still mending. Why cant he just understand!? He says he does but ug yes right
2162322100	12344636	negative	RT @rstevens: Gross word of the day: Fartchetecture: The designing of buildings with copious airflow because people are gassy.
2162322200	12344642	positive	Im about to buy a new chair. Wow they are expensive on the internets. I am going to get the wal mart special
2162322303	12344645	neutral	Omg I forgot about this guy! hahahahaha
2162322401	12344646	positive	The Tampa Tribune &gt;&gt; Rays maintain momentum against Nationals http://tinyurl.com/noutfp
2162322503	12344650	negative	@miss_monet  well i can teach you what i know which happens to be enough to beat a 3 year old!!!
2162322601	12344651	neutral	shares http://tinyurl.com/l8lggx (My 1970s Seiko Bullhead Chronograph finally arrived in the mail this morning... http://plurk.com/p/10quq6
2162323104	12344665	neutral	??????  super talkative fiction in this issue  http://bit.ly/jjo8B
2162323203	12344666	negative	Ugh i hate when it comes down to this.
2162323200	12344668	negative	At least the Yankees are 3 games out of first as well.  Why do us #mets fans focus on and take such delight in the failure of the #yankees?
2162323400	12344675	negative	Im actually more tired then I thought... Should I sleep? I dont feel like it.. should I? Indecisiveness kills me.
2162323500	12344676	positive	Learn how to get your website on the first page of Google in an hour!  http://tinyurl.com/pphjvn
2162323504	12344679	negative	"RT @AllModConz: On #cnn , guest says election result is as ridiculous as if african amer all voted mccain instead of obama  #iranelection"
2162323804	12344690	positive	RT Why CNN does not fail and Fox News is part of Comedy Central: http://bit.ly/UTHwu (via @MadKane ) #CNNnotfail
2162323902	12344691	neutral	@NauticaThorn Twitter bang you? On another thought just bought one of your vids.
2162324101	12344697	positive	"says ""I finished proof reading the study guide and a quart of Mocha Almond Fudge ice cream. Now...off to bed!"""
2162324100	12344698	negative	drunk and sleepy. heading home.
2162324403	12344707	positive	"@theimpulsivebuy Damn, YES you should review that. Of course, I just use my bare left hand to do the honors. Eat with right, wipe with left."
2162324701	12344717	positive	@victorian_lace for the record I loved it and love Lynch. Trying to see all his films.
2162324804	12344720	negative	@krishnan It says something of us that we allow our own leaders to steal an election (to start a war).
2162324801	12344722	positive	http://twitpic.com/7cx18 - The boys at the end of our MS fun run/walk today. Dad is very proud!
2162325001	12344727	neutral	@HoneyJune no im not
2162325102	12344728	positive	drinking a juicebox then goig to bed
2162325302	12344735	neutral	"Product endorsement: ""Let the Right One In"""
2162325603	12344743	neutral	@maxenemagalona are the t-shirts are available at any sm branches?
2162325902	12344753	neutral	fat free whipped cream.... what was i thinking Smh
2162325904	12344754	neutral	"Wild Wunz of Radio DePaul & Chiground.com present ""The Initiation"" mixtape. http://sharebee.com/83e548d6. Hosted by Jamaal frm Radio DePaul"
2162325900	12344755	neutral	@Irishbabe22 Are you giving hints to what Jon got?
2162325903	12344757	positive	@IdolScott Better have made that a REALLY big autograph!
2162326001	12344759	negative	v. true RT @aplusk: and true hospitality is not how kindly you treat an expected guest but the unexpected one. (via @joyous9)
2162326003	12344761	positive	RT @EileenLeft: Watching CNN Topic - Hate In America - Right Wing Hate Groups growing in U.S. We need to gather together and stop this crap!
2162326400	12344774	negative	FFFFF internet dies as I find a boss I wanted to kill.
2162327203	12344793	positive	Having fun on webcam. Wish I had more viewers. LOL
2162327304	12344794	negative	@LADYGaGA7 OH NOTHIN SUPER BUSY BUT HAVE TIME TO TALK TO U!!!!!! IM BUSY CUZ OF FULL TIME SUMMER JOB MY MOM MADE ME HAVE!
2162327400	12344796	neutral	@Monique510 so can I get my pics now or what?
2162327600	12344801	negative	@knkartha She said her kid is afraid of people with turbans. Anything wrong in that ?
2162328003	12344813	neutral	@rshirazie what kind of work are you going to do?
2162328002	12344814	positive	Watched the hangover for the 3rd time so classic
2162328101	12344815	negative	"makin a pro sign and it sucks -_-,, but im soo bored [[x"
2162328102	12344816	positive	back from a great rehearsal and feeling Like A$$! need a Niquil induced Coma!
2162329102	12344848	positive	@donniewahlberg and us the fans are blessed for the best 5 guys on earth! You guys are so sweet and fun and it means alot to me that u care
